building_id;load_condition;EPI_freq;distance_volatility;anomaly_rate;anomaly_energy
Bull_education_Lenny;Summer workdays;100;2.397728879;6.779661017;6.716570773
Bull_education_Lenny;Winter weekends;100;1.677975769;6;6.194722656
Bull_education_Lenny;Winter workdays;100;2.16483897;5.769230769;6.668313225
Bull_education_Linnie;Summer weekends;76.47;1.912585938;1.666666667;1.721586527
Bull_education_Linnie;Summer workdays;96.72;1.139233224;0.787401575;0.879225258
Bull_education_Linnie;Winter weekends;81.63;3.873700963;4;4.160250154
Bull_education_Linnie;Winter workdays;98.98;1.277248515;5.769230769;6.504558188
Bull_education_Luke;Summer weekends;62.75;0.944705942;7.627118644;6.193882649
Bull_education_Luke;Summer workdays;100;2.413397466;2.362204724;2.516974758
Bull_education_Luke;Winter weekends;100;1.105290064;8;6.836458404
Bull_education_Luke;Winter workdays;100;2.506970081;7.692307692;9.736722651
Bull_education_Lydia;Summer weekends;100;0.979724759;5.084745763;6.791345716
Bull_education_Lydia;Summer workdays;100;0.641748048;2.362204724;2.936419587
Bull_education_Lydia;Winter weekends;100;0.547691186;6;6.980424795
Bull_education_Lydia;Winter workdays;96.58;0.483824996;3.846153846;5.559378221
Bull_education_Lyn;Summer weekends;35.29;2.166836393;1.652892562;1.371035369
Bull_education_Lyn;Summer workdays;100;1.518643026;1.57480315;1.417847115
Bull_education_Lyn;Winter weekends;42.86;2.41313942;4;3.908023343
Bull_education_Lyn;Winter workdays;94.87;1.709874757;7.692307692;9.008831911
Bull_education_Magaret;Summer weekends;66.67;2.322648541;2.631578947;2.516451361
Bull_education_Magaret;Summer workdays;97.54;2.026472515;5.691056911;6.005174252
Bull_education_Magaret;Winter weekends;32.65;2.408716387;4;15.08996402
Bull_education_Magaret;Winter workdays;96.46;1.581268685;3.846153846;3.80503155
Bull_education_Mario;Summer weekends;35.29;1.362260895;1.724137931;1.495232119
Bull_education_Mario;Summer workdays;76.03;2.842197022;0.787401575;0.692740774
Bull_education_Mario;Winter weekends;48.98;1.875636039;10;10.95901599
Bull_education_Mario;Winter workdays;92.92;5.195405841;0;0
Bull_education_Matilda;Summer weekends;62.75;4.179605676;3.50877193;3.212368382
Bull_education_Matilda;Summer workdays;95.08;2.195003944;3.937007874;4.871586698
Bull_education_Matilda;Winter weekends;69.39;4.586665717;4;4.153732682
Bull_education_Matilda;Winter workdays;90.6;2.000705128;5.769230769;10.14693824
Bull_education_Mervin;Summer weekends;90.2;1.290317922;4.166666667;4.890807209
Bull_education_Mervin;Summer workdays;98.36;0.999587924;0.787401575;0.639448674
Bull_education_Mervin;Winter weekends;100;1.449962897;4;5.006055556
Bull_education_Mervin;Winter workdays;100;1.224951727;0;0
Bull_education_Miquel;Summer weekends;100;0.785373744;2.521008403;2.120189756
Bull_education_Miquel;Summer workdays;100;1.807009671;6.4;8.019741293
Bull_education_Miquel;Winter weekends;100;0.883100487;6;6.826744203
Bull_education_Miquel;Winter workdays;100;1.254638194;3.846153846;6.163974377
Bull_education_Miranda;Summer weekends;94.12;1.326819281;0;0
Bull_education_Miranda;Summer workdays;99.18;1.203358767;3.149606299;3.980448015
Bull_education_Miranda;Winter weekends;100;1.021753292;2;3.266546071
Bull_education_Miranda;Winter workdays;98.29;0.852813952;3.846153846;4.490962149
Bull_education_Myra;Summer weekends;45.1;1.863130859;3.361344538;3.385106082
Bull_education_Myra;Summer workdays;94.26;2.41275114;2.362204724;2.163071316
Bull_education_Myra;Winter weekends;36.73;2.343104079;4;3.955298528
Bull_education_Myra;Winter workdays;98.21;2.2716196;0;0
Bull_education_Nichole;Summer weekends;100;0.663904798;4.347826087;4.108115806
Bull_education_Nichole;Summer workdays;100;1.185126148;3.174603175;3.416624561
Bull_education_Nichole;Winter weekends;100;0.789629767;4;3.492252602
Bull_education_Nichole;Winter workdays;100;1.489101247;1.923076923;1.616333234
Bull_education_Nina;Summer weekends;96.08;0.734401556;4.310344828;4.476092415
Bull_education_Nina;Summer workdays;100;0.640766365;0.787401575;0.991095668
Bull_education_Nina;Winter weekends;100;0.709226457;6;6.179325267
Bull_education_Nina;Winter workdays;100;0.446652011;3.846153846;3.871298221
Bull_education_Nolan;Summer weekends;98.04;0.901419189;3.738317757;3.47906439
Bull_education_Nolan;Summer workdays;100;2.223817541;4.724409449;4.157254394
Bull_education_Nolan;Winter weekends;100;0.807948317;2;1.799874501
Bull_education_Nolan;Winter workdays;100;1.910064775;5.769230769;6.746822994
Bull_education_Olive;Summer weekends;0;2.019971713;6.611570248;9.045929527
Bull_education_Olive;Summer workdays;93.44;3.342469341;0;0
Bull_education_Olive;Winter weekends;57.14;1.845458642;8;10.19257344
Bull_education_Olive;Winter workdays;88.03;2.778605721;1.923076923;3.462992118
Bull_education_Pablo;Summer weekends;3.92;1.435934201;2.586206897;2.880340781
Bull_education_Pablo;Summer workdays;98.36;1.35676594;2.362204724;3.073770792
Bull_education_Pablo;Winter weekends;6.12;1.377719477;6;6.107511345
Bull_education_Pablo;Winter workdays;95.37;1.240557484;3.846153846;3.870247837
Bull_education_Pamela;Summer weekends;100;2.033603133;5.084745763;6.546496482
Bull_education_Pamela;Summer workdays;100;0.634420787;3.149606299;3.559260076
Bull_education_Pamela;Winter weekends;97.96;1.719276085;6;6.106662097
Bull_education_Pamela;Winter workdays;100;0.56189138;3.846153846;5.506526644
Bull_education_Patrina;Summer weekends;50.98;3.332744426;3.418803419;3.529819737
Bull_education_Patrina;Summer workdays;87.7;2.848610442;5.555555556;5.630143388
Bull_education_Patrina;Winter weekends;24.49;3.400038619;2;2.06638365
Bull_education_Patrina;Winter workdays;86.61;2.718185128;5.769230769;5.887248412
Bull_education_Racheal;Summer weekends;100;0.457526368;0.826446281;0.547339685
Bull_education_Racheal;Summer workdays;100;0.535899466;4.918032787;4.847644815
Bull_education_Racheal;Winter weekends;100;0.375549078;8;6.59641746
Bull_education_Racheal;Winter workdays;100;0.32192352;7.692307692;5.259283031
Bull_education_Reina;Summer weekends;98.04;4.350735487;4.132231405;3.678503115
Bull_education_Reina;Summer workdays;100;1.191768593;3.937007874;4.09575456
Bull_education_Reina;Winter weekends;97.96;3.776267883;0;0
Bull_education_Reina;Winter workdays;93.16;0.821537969;3.846153846;4.119355792
Bull_education_Reynaldo;Summer weekends;96.08;1.512224099;5.084745763;5.110454244
Bull_education_Reynaldo;Summer workdays;100;1.209923178;3.149606299;3.211784882
Bull_education_Reynaldo;Winter weekends;100;1.681998059;4;4.036868064
Bull_education_Reynaldo;Winter workdays;100;1.045860207;5.769230769;5.962367245
Bull_education_Roland;Summer weekends;64.71;1.159968451;5.084745763;4.922533041
Bull_education_Roland;Summer workdays;100;1.011169599;4.761904762;5.221262383
Bull_education_Roland;Winter weekends;97.96;1.318727246;6;6.633210001
Bull_education_Roland;Winter workdays;99.12;1.231034629;5.769230769;10.05836631
Bull_education_Roseann;Summer weekends;100;0.490092342;5.93220339;6.500504607
Bull_education_Roseann;Summer workdays;100;0.315849118;0;0
Bull_education_Roseann;Winter weekends;100;0.515510052;2;2.537845964
Bull_education_Roseann;Winter workdays;100;0.231727737;3.846153846;3.854245884
Bull_education_Sebastian;Summer weekends;90.2;1.15110572;1.680672269;1.551030637
Bull_education_Sebastian;Summer workdays;94.26;1.350065414;2.362204724;2.637038919
Bull_education_Sebastian;Winter weekends;93.88;0.983833543;6;6.137407972
Bull_education_Sebastian;Winter workdays;88.18;1.158663172;0;0
Bull_education_Shona;Summer weekends;92.16;0.237520048;4.132231405;4.064072654
Bull_education_Shona;Summer workdays;1.64;0.789125901;3.149606299;3.222125981
Bull_education_Shona;Winter weekends;100;0.184428606;6;6.768116029
Bull_education_Shona;Winter workdays;0;0.745990209;7.692307692;8.928986947
Bull_education_Stewart;Summer weekends;100;0.759417931;3.418803419;3.714276601
Bull_education_Stewart;Summer workdays;100;0.779251968;2.362204724;2.592461511
Bull_education_Stewart;Winter weekends;100;0.641680282;2;2.88816059
Bull_education_Stewart;Winter workdays;100;0.592247848;0;0
Bull_education_Summer;Summer weekends;19.61;1.52416383;7.142857143;8.396568403
Bull_education_Summer;Summer workdays;100;1.418614866;3.149606299;3.973190834
Bull_education_Summer;Winter weekends;85.71;1.509388702;6;7.538241505
Bull_education_Summer;Winter workdays;99.09;1.389940683;3.846153846;5.476234237
Bull_education_Tracey;Summer weekends;98.04;1.254045564;2.5;2.625155292
Bull_education_Tracey;Summer workdays;100;1.781827929;0;0
Bull_education_Tracey;Winter weekends;89.8;1.373868752;4;4.110529672
Bull_education_Tracey;Winter workdays;100;1.82908748;0;0
Bull_education_Venita;Summer weekends;100;1.119619704;5.982905983;5.89511046
Bull_education_Venita;Summer workdays;100;0.949320992;2.380952381;2.048783772
Bull_education_Venita;Winter weekends;100;0.970838483;4;3.805343012
Bull_education_Venita;Winter workdays;100;0.76522516;3.846153846;4.159899816
Bull_education_Violeta;Summer weekends;72.55;1.697726134;4.958677686;12.98419571
Bull_education_Violeta;Summer workdays;99.17;1.396646464;0.787401575;0.505931101
Bull_education_Violeta;Winter weekends;91.84;1.306155995;8;21.39204207
Bull_education_Violeta;Winter workdays;92.92;1.082719265;5.769230769;6.393775611
Cockatoo_education_Amira;Summer weekends;45.28;2.877442057;0.854700855;0.609952696
Cockatoo_education_Amira;Summer workdays;61.9;4.4844255;3.937007874;4.671130366
Cockatoo_education_Amira;Winter weekends;91.49;0.842682314;0;0
Cockatoo_education_Amira;Winter workdays;45;3.336876847;3.846153846;6.017894148
Cockatoo_education_Arlen;Summer weekends;0;5.661731436;1.785714286;2.065010078
Cockatoo_education_Arlen;Summer workdays;1.59;6.535457822;1.62601626;1.784984525
Cockatoo_education_Arlen;Winter weekends;0;4.965983554;2;2.76279896
Cockatoo_education_Arlen;Winter workdays;0.83;5.873388029;7.692307692;10.94436175
Cockatoo_education_Brendan;Summer weekends;100;1.0703828;7.627118644;5.01868751
Cockatoo_education_Brendan;Summer workdays;100;1.120418457;4.032258065;3.459946629
Cockatoo_education_Brendan;Winter weekends;100;1.17485002;4.081632653;2.713298351
Cockatoo_education_Brendan;Winter workdays;100;1.235813331;0;0
Cockatoo_education_Brigitte;Summer weekends;100;0.580569849;5.93220339;4.917189058
Cockatoo_education_Brigitte;Summer workdays;100;0.491357594;2.43902439;3.030999208
Cockatoo_education_Brigitte;Winter weekends;100;0.55046523;6.12244898;7.263460358
Cockatoo_education_Brigitte;Winter workdays;100;0.490983379;0;0
Cockatoo_education_Charity;Summer weekends;92.45;0.743216492;5.084745763;7.063877739
Cockatoo_education_Charity;Summer workdays;100;0.765006711;0;0
Cockatoo_education_Charity;Winter weekends;100;0.533365023;4.081632653;6.936518309
Cockatoo_education_Charity;Winter workdays;95.76;0.550792182;5.882352941;6.184601024
Cockatoo_education_Claudine;Summer weekends;73.58;1.258363799;1.724137931;1.932962967
Cockatoo_education_Claudine;Summer workdays;100;1.45914784;0;0
Cockatoo_education_Claudine;Winter weekends;100;1.151647535;0;0
Cockatoo_education_Claudine;Winter workdays;100;1.461945259;0;0
Cockatoo_education_Clifton;Summer weekends;71.7;0.930704002;1.869158879;2.518086034
Cockatoo_education_Clifton;Summer workdays;100;0.88902683;3.225806452;3.691786618
Cockatoo_education_Clifton;Winter weekends;100;0.781068289;0;0
Cockatoo_education_Clifton;Winter workdays;100;0.809382888;5.882352941;6.490575983
Cockatoo_education_Collin;Summer weekends;86.79;1.210929866;5.128205128;4.919353517
Cockatoo_education_Collin;Summer workdays;100;1.035749167;4.06504065;3.111310256
Cockatoo_education_Collin;Winter weekends;89.36;1.512754024;6.12244898;7.674799266
Cockatoo_education_Collin;Winter workdays;100;1.205985721;0;0
Cockatoo_education_Deloris;Summer weekends;81.13;1.901756734;4.385964912;4.672263597
Cockatoo_education_Deloris;Summer workdays;100;2.041872146;3.25203252;3.465212011
Cockatoo_education_Deloris;Winter weekends;44.68;1.692071178;6.12244898;8.160141591
Cockatoo_education_Deloris;Winter workdays;99.17;2.056230504;5.882352941;5.922297345
Cockatoo_education_Doreen;Summer weekends;69.81;1.205938082;2.631578947;2.367452136
Cockatoo_education_Doreen;Summer workdays;100;1.277703234;5.64516129;4.895205123
Cockatoo_education_Doreen;Winter weekends;97.87;1.371001513;4.081632653;2.826438025
Cockatoo_education_Doreen;Winter workdays;100;1.26418399;5.882352941;5.319463549
Cockatoo_education_Erik;Summer weekends;98.11;0.869658444;6.779661017;7.421277886
Cockatoo_education_Erik;Summer workdays;100;1.963525276;3.225806452;2.899202394
Cockatoo_education_Erik;Winter weekends;100;0.852978119;2.040816327;3.408605618
Cockatoo_education_Erik;Winter workdays;100;1.585912965;0;0
Cockatoo_education_Eunice;Summer weekends;35.85;1.143473443;1.694915254;2.192345144
Cockatoo_education_Eunice;Summer workdays;56.35;1.365615145;0.806451613;1.060903418
Cockatoo_education_Eunice;Winter weekends;57.45;1.173028907;0;0
Cockatoo_education_Eunice;Winter workdays;99.12;1.549686241;3.921568627;8.229185289
Cockatoo_education_Flora;Summer weekends;96.23;0.550964113;4.385964912;4.578807008
Cockatoo_education_Flora;Summer workdays;6.35;0.517567838;1.769911504;1.911010819
Cockatoo_education_Flora;Winter weekends;100;0.545722;0;0
Cockatoo_education_Flora;Winter workdays;4.17;0.515252537;3.921568627;4.264271023
Cockatoo_education_Gussie;Summer weekends;94.34;1.428764561;7.627118644;6.609605893
Cockatoo_education_Gussie;Summer workdays;81.6;1.269804255;4.132231405;4.379089217
Cockatoo_education_Gussie;Winter weekends;91.49;1.663237567;8.163265306;17.73712053
Cockatoo_education_Gussie;Winter workdays;88.7;1.489248154;5.882352941;7.969418789
Cockatoo_education_Helene;Summer weekends;71.7;0.970270758;4.237288136;2.470490074
Cockatoo_education_Helene;Summer workdays;100;0.959939351;4.838709677;3.013651234
Cockatoo_education_Helene;Winter weekends;100;0.709814092;8.163265306;5.728390976
Cockatoo_education_Helene;Winter workdays;99.14;0.725037819;13.7254902;9.332893581
Cockatoo_education_Jack;Summer weekends;18.87;2.744189911;0.847457627;1.228988286
Cockatoo_education_Jack;Summer workdays;6.35;2.830544137;3.278688525;2.983016229
Cockatoo_education_Jack;Winter weekends;53.19;2.944439613;0;0
Cockatoo_education_Jack;Winter workdays;5.31;2.658854889;1.960784314;2.225247747
Cockatoo_education_Janet;Summer weekends;100;0.413695654;4.310344828;4.007374911
Cockatoo_education_Janet;Summer workdays;100;0.711837247;4.032258065;3.465440035
Cockatoo_education_Janet;Winter weekends;100;0.421773141;0;0
Cockatoo_education_Janet;Winter workdays;100;0.771978348;0;0
Cockatoo_education_Joeann;Summer weekends;94.34;1.524907901;2.542372881;3.110200961
Cockatoo_education_Joeann;Summer workdays;0;1.431808026;4.201680672;4.689919758
Cockatoo_education_Joeann;Winter weekends;97.87;1.424794343;0;0
Cockatoo_education_Joeann;Winter workdays;2.91;1.39864998;5.882352941;7.672324847
Cockatoo_education_Joel;Summer weekends;69.81;1.743422975;1.694915254;1.26594303
Cockatoo_education_Joel;Summer workdays;93.65;3.738353803;4.032258065;3.524170488
Cockatoo_education_Joel;Winter weekends;91.49;1.744777833;4.081632653;3.029806467
Cockatoo_education_Joel;Winter workdays;98.33;3.77032181;3.921568627;3.079989535
Cockatoo_education_Jon;Summer weekends;67.92;1.749516227;0.847457627;0.826602534
Cockatoo_education_Jon;Summer workdays;85.71;1.492058037;6.086956522;6.903358711
Cockatoo_education_Jon;Winter weekends;95.74;1.242807065;0;0
Cockatoo_education_Jon;Winter workdays;95.83;1.139655662;0;0
Cockatoo_education_Julia;Summer weekends;50.94;2.751193928;0.862068966;0.72214945
Cockatoo_education_Julia;Summer workdays;90.48;2.841423858;4.201680672;4.096768538
Cockatoo_education_Julia;Winter weekends;72.34;2.378228082;8.163265306;8.619972251
Cockatoo_education_Julia;Winter workdays;87.5;2.330661927;3.921568627;3.402744332
Cockatoo_education_Julio;Summer weekends;1.89;1.069084469;1.694915254;1.951899793
Cockatoo_education_Julio;Summer workdays;49.21;2.209498264;1.612903226;1.603794383
Cockatoo_education_Julio;Winter weekends;93.62;0.97225489;2.040816327;2.217629935
Cockatoo_education_Julio;Winter workdays;80.83;2.215087999;0;0
Cockatoo_education_June;Summer weekends;98.11;0.886397984;0.869565217;1.072567089
Cockatoo_education_June;Summer workdays;100;0.862218952;0.840336134;0.908686448
Cockatoo_education_June;Winter weekends;100;0.99045449;0;0
Cockatoo_education_June;Winter workdays;100;0.834929789;3.921568627;5.865821669
Cockatoo_education_Laurence;Summer weekends;1.89;4.996828842;3.389830508;2.045033076
Cockatoo_education_Laurence;Summer workdays;36.51;4.863537774;1.652892562;1.140213698
Cockatoo_education_Laurence;Winter weekends;10.64;4.81127511;4.081632653;2.94875105
Cockatoo_education_Laurence;Winter workdays;15.79;5.317441791;3.921568627;3.667348016
Cockatoo_education_Lionel;Summer weekends;94.34;0.610390046;3.418803419;2.785775724
Cockatoo_education_Lionel;Summer workdays;100;0.532507591;2.43902439;2.578386551
Cockatoo_education_Lionel;Winter weekends;100;0.560765018;8.163265306;9.838109261
Cockatoo_education_Lionel;Winter workdays;100;0.480652389;0;0
Cockatoo_education_Magdalena;Summer weekends;1.89;3.437086118;3.418803419;4.232188703
Cockatoo_education_Magdalena;Summer workdays;49.21;4.670496935;3.968253968;3.668826952
Cockatoo_education_Magdalena;Winter weekends;38.3;1.893519687;8;11.26020111
Cockatoo_education_Magdalena;Winter workdays;33.33;4.407828373;3.773584906;2.655886081
Cockatoo_education_Marva;Summer weekends;100;0.903060409;3.361344538;3.076925033
Cockatoo_education_Marva;Summer workdays;100;0.900252364;3.968253968;3.904875305
Cockatoo_education_Marva;Winter weekends;100;0.915873065;2;2.253613653
Cockatoo_education_Marva;Winter workdays;100;0.810168853;7.547169811;8.620436902
Cockatoo_education_Maynard;Summer weekends;5.66;5.56650174;3.305785124;3.512862125
Cockatoo_education_Maynard;Summer workdays;39.68;5.69689149;3.2;3.16204576
Cockatoo_education_Maynard;Winter weekends;4.26;6.357380662;8;8.413590115
Cockatoo_education_Maynard;Winter workdays;47.5;6.008761472;0;0
Cockatoo_education_Mayra;Summer weekends;66.04;4.337956624;0.854700855;0.782146749
Cockatoo_education_Mayra;Summer workdays;64.29;2.391911072;5.555555556;6.531787407
Cockatoo_education_Mayra;Winter weekends;72.34;3.292451853;4;5.11330075
Cockatoo_education_Mayra;Winter workdays;75;2.323845798;5.660377358;6.089212508
Cockatoo_education_Melanie;Summer weekends;16.98;2.835757005;1.694915254;1.639684229
Cockatoo_education_Melanie;Summer workdays;20.63;3.756975966;3.174603175;3.202460896
Cockatoo_education_Melanie;Winter weekends;57.45;2.66178552;4;3.137464788
Cockatoo_education_Melanie;Winter workdays;19.17;2.943720266;3.773584906;4.196435467
Cockatoo_education_Minh;Summer weekends;60.38;2.147136669;4.237288136;4.631882347
Cockatoo_education_Minh;Summer workdays;85.71;2.473454821;4;4.787290225
Cockatoo_education_Minh;Winter weekends;74.47;1.968527935;6;8.070234703
Cockatoo_education_Minh;Winter workdays;81.67;2.291671572;5.660377358;9.970939865
Cockatoo_education_Nelda;Summer weekends;24.53;1.085618489;1.709401709;1.727973749
Cockatoo_education_Nelda;Summer workdays;100;1.00399893;8.196721311;7.88332112
Cockatoo_education_Nelda;Winter weekends;93.62;0.957080366;10;9.998648218
Cockatoo_education_Nelda;Winter workdays;94.07;0.877091985;5.660377358;5.713962983
Cockatoo_education_Oliver;Summer weekends;90.57;1.139218037;5.785123967;5.972702841
Cockatoo_education_Oliver;Summer workdays;100;1.316721396;1.587301587;2.047691755
Cockatoo_education_Oliver;Winter weekends;100;0.877995219;8;10.32713183
Cockatoo_education_Oliver;Winter workdays;100;0.985619065;1.886792453;2.101739488
Cockatoo_education_Orlando;Summer weekends;84.91;1.285227513;4.098360656;6.929056836
Cockatoo_education_Orlando;Summer workdays;100;1.342068974;4.761904762;4.857616682
Cockatoo_education_Orlando;Winter weekends;65.96;1.262862714;4;7.002796898
Cockatoo_education_Orlando;Winter workdays;100;1.417009632;7.692307692;11.5061453
Cockatoo_education_Rita;Summer weekends;0;2.239003042;4.918032787;7.17434759
Cockatoo_education_Rita;Summer workdays;17.46;2.120644329;3.174603175;2.023870642
Cockatoo_education_Rita;Winter weekends;40.43;1.904258773;6;9.916537656
Cockatoo_education_Rita;Winter workdays;1.75;1.930864433;3.846153846;2.538334996
Cockatoo_education_Shawn;Summer weekends;96.23;1.478470459;2.5;3.380932496
Cockatoo_education_Shawn;Summer workdays;100;1.571447609;0.793650794;0.584149081
Cockatoo_education_Shawn;Winter weekends;100;1.412853559;0;0
Cockatoo_education_Shawn;Winter workdays;98.33;1.55554104;3.846153846;3.917065231
Cockatoo_education_Sheryl;Summer weekends;0;1.406720117;5.737704918;8.196706629
Cockatoo_education_Sheryl;Summer workdays;16;1.301661942;3.968253968;3.94459352
Cockatoo_education_Sheryl;Winter weekends;6.38;1.102083517;4;6.541994568
Cockatoo_education_Sheryl;Winter workdays;24.17;1.037784598;0;0
Cockatoo_education_Terrence;Summer weekends;94.34;0.679987948;5.737704918;10.16525908
Cockatoo_education_Terrence;Summer workdays;92.06;0.687071988;5.555555556;5.145344806
Cockatoo_education_Terrence;Winter weekends;100;0.471975663;6;11.64616892
Cockatoo_education_Terrence;Winter workdays;100;0.459788654;1.923076923;2.28008435
Cockatoo_education_Tyler;Summer weekends;100;0.313339039;4.098360656;5.111194602
Cockatoo_education_Tyler;Summer workdays;96;0.328391437;5.555555556;4.508787671
Cockatoo_education_Tyler;Winter weekends;100;0.299001178;6;7.821562762
Cockatoo_education_Tyler;Winter workdays;82.61;0.307903883;3.846153846;4.631661971
Fox_education_Andre;Summer weekends;93.75;0.794127501;0;0
Fox_education_Andre;Summer workdays;100;0.780624287;4.8;6.641213797
Fox_education_Andre;Winter weekends;100;0.824614706;0;0
Fox_education_Andre;Winter workdays;100;0.831039042;3.846153846;5.825538431
Fox_education_Ashli;Summer weekends;79.17;1.97952191;7.37704918;11.88519652
Fox_education_Ashli;Summer workdays;50.79;1.394934388;3.968253968;3.987662979
Fox_education_Ashli;Winter weekends;66;2.408788328;8;12.07815339
Fox_education_Ashli;Winter workdays;60;1.334041521;0;0
Fox_education_Burton;Summer weekends;4.17;2.26921163;1.639344262;2.774027289
Fox_education_Burton;Summer workdays;65.08;2.315955669;0;0
Fox_education_Burton;Winter weekends;4;2.157994452;4;7.784626441
Fox_education_Burton;Winter workdays;71.67;2.79601317;0;0
Fox_education_Carleen;Summer weekends;95.83;4.264671349;5.405405405;7.303443113
Fox_education_Carleen;Summer workdays;98.4;1.35203045;3.174603175;3.270758866
Fox_education_Carleen;Winter weekends;90;5.00853361;6;9.028477814
Fox_education_Carleen;Winter workdays;96.67;1.583883226;1.923076923;2.46581362
Fox_education_Charles;Summer weekends;50;3.74889878;4.098360656;5.647467526
Fox_education_Charles;Summer workdays;96.83;3.559647123;3.174603175;3.693128853
Fox_education_Charles;Winter weekends;52;3.77309794;2;1.125158876
Fox_education_Charles;Winter workdays;91.67;3.927519095;9.615384615;8.805235765
Fox_education_Claire;Summer weekends;79.17;1.176059537;0.819672131;1.152056404
Fox_education_Claire;Summer workdays;26.98;1.172249503;0;0
Fox_education_Claire;Winter weekends;92;1.255643563;0;0
Fox_education_Claire;Winter workdays;48.31;1.272465869;1.923076923;1.646020125
Fox_education_Claude;Summer weekends;100;0.275812149;4.761904762;5.322758537
Fox_education_Claude;Summer workdays;0;0.237591307;0.925925926;1.507300087
Fox_education_Claude;Winter weekends;100;0.217798588;6;8.444069174
Fox_education_Claude;Winter workdays;0.85;0.222905417;0;0
Fox_education_Cynthia;Summer weekends;0;2.671488675;4.310344828;4.374521398
Fox_education_Cynthia;Summer workdays;78.57;1.165300952;5.785123967;8.184010409
Fox_education_Cynthia;Winter weekends;70;2.809364291;8;7.776687204
Fox_education_Cynthia;Winter workdays;88.33;1.139029508;0;0
Fox_education_Delma;Summer weekends;0;4.167434073;4.918032787;6.642045436
Fox_education_Delma;Summer workdays;0;3.098022029;3.968253968;3.413237391
Fox_education_Delma;Winter weekends;0;5.113118748;4;4.77721673
Fox_education_Delma;Winter workdays;0;3.665361878;3.846153846;2.571347838
Fox_education_Dewayne;Summer weekends;45.83;1.618650728;3.278688525;4.174403518
Fox_education_Dewayne;Summer workdays;34.13;1.458539562;1.587301587;1.400214009
Fox_education_Dewayne;Winter weekends;76;1.504107885;6;10.70259815
Fox_education_Dewayne;Winter workdays;18.64;1.957637951;1.923076923;0.597952884
Fox_education_Dominique;Summer weekends;100;0.489503477;0.819672131;0.266513682
Fox_education_Dominique;Summer workdays;100;0.425869394;5.785123967;6.532482643
Fox_education_Dominique;Winter weekends;100;0.501640084;0;0
Fox_education_Dominique;Winter workdays;100;0.455099991;0;0
Fox_education_Eddy;Summer weekends;2.08;0.95703067;3.278688525;5.817049699
Fox_education_Eddy;Summer workdays;100;1.582238529;3.968253968;3.806202107
Fox_education_Eddy;Winter weekends;4;1.291231571;0;0
Fox_education_Eddy;Winter workdays;99.16;2.957424667;1.923076923;2.373460573
Fox_education_Eldon;Summer weekends;100;0.395999763;5.737704918;4.689457099
Fox_education_Eldon;Summer workdays;24.6;0.366043707;1.587301587;0.950416089
Fox_education_Eldon;Winter weekends;100;0.365337253;4;6.512608907
Fox_education_Eldon;Winter workdays;17.8;0.30427677;1.923076923;2.999318718
Fox_education_Elois;Summer weekends;68.75;3.353654799;2.459016393;2.543863751
Fox_education_Elois;Summer workdays;58.73;3.360571627;3.968253968;6.331934532
Fox_education_Elois;Winter weekends;64;3.056545606;2;3.873607607
Fox_education_Elois;Winter workdays;71.67;3.082521456;1.923076923;2.258862182
Fox_education_Elvira;Summer weekends;93.75;2.575135152;4.918032787;4.415342272
Fox_education_Elvira;Summer workdays;100;0.881447526;3.968253968;4.829358618
Fox_education_Elvira;Winter weekends;44;3.087754562;0;0
Fox_education_Elvira;Winter workdays;70.83;1.168631122;0;0
Fox_education_Etta;Summer weekends;100;2.314483799;5.737704918;4.506912048
Fox_education_Etta;Summer workdays;92.06;2.699082485;3.305785124;3.554422785
Fox_education_Etta;Winter weekends;92;2.484556131;0;0
Fox_education_Etta;Winter workdays;73.33;2.637564152;1.886792453;1.280551602
Fox_education_Geoffrey;Summer weekends;97.92;0.684035974;4.237288136;4.544638587
Fox_education_Geoffrey;Summer workdays;98.41;0.58829185;4.132231405;4.480783765
Fox_education_Geoffrey;Winter weekends;100;0.532521496;0;0
Fox_education_Geoffrey;Winter workdays;96.61;0.477622874;0;0
Fox_education_Gloria;Summer weekends;100;0.337683926;3.361344538;3.436370401
Fox_education_Gloria;Summer workdays;29.37;0.518445367;3.305785124;3.573601084
Fox_education_Gloria;Winter weekends;100;0.362204042;3.921568627;4.111980733
Fox_education_Gloria;Winter workdays;6.67;0.409324906;0;0
Fox_education_Henrietta;Summer weekends;85.42;13.28900034;0.840336134;0.79160102
Fox_education_Henrietta;Summer workdays;82.54;4.488491799;3.278688525;3.478544616
Fox_education_Henrietta;Winter weekends;70;15.48095542;3.921568627;4.468004022
Fox_education_Henrietta;Winter workdays;64.17;3.520603738;3.773584906;4.535582051
Fox_education_Heriberto;Summer weekends;2.08;1.32547093;0.833333333;0.965136999
Fox_education_Heriberto;Summer workdays;33.33;1.72802817;0.806451613;1.080357278
Fox_education_Heriberto;Winter weekends;0;1.511337713;1.960784314;2.482087882
Fox_education_Heriberto;Winter workdays;47.5;1.77468707;1.886792453;2.134031724
Fox_education_Jaclyn;Summer weekends;93.75;1.136971996;4.273504274;4.208399123
Fox_education_Jaclyn;Summer workdays;76.19;1.055008455;4.958677686;5.548075864
Fox_education_Jaclyn;Winter weekends;100;0.864680353;5.882352941;4.388289352
Fox_education_Jaclyn;Winter workdays;60.83;0.936313219;0;0
Fox_education_Janina;Summer weekends;64.58;1.38831301;0.854700855;0.905285456
